instancia;arquivo;execucao_global;execucao;seed;threads;rota;melhor_rota_da_execucao;melhor_rota_geral;rota_da_melhor_solucao_global;rota_da_melhor_solucao_instancia;sequencia;numero_paradas;carga_estudantes;distancia_km;tempo_rota_segundos;tempo_total_rotas_execucao_seg;tempo_execucao_algoritmo_seg;tempo_parede_execucao_seg
Brisbane;.\data\Brisbane.bus;21;1;1473938350;8;19;nao;nao;nao;nao;"Escola -> Parada 1643 -> Escola";1;40;22,956000;2045,000000;33901,000000;85,628433;103,458019
Brisbane;.\data\Brisbane.bus;21;1;1473938350;8;20;nao;nao;nao;nao;"Escola -> Parada 1505 -> Escola";1;27;8,042000;956,000000;33901,000000;85,628433;103,458019
Brisbane;.\data\Brisbane.bus;21;1;1473938350;8;21;nao;nao;nao;nao;"Escola -> Parada 1377 -> Escola";1;27;18,638000;1880,000000;33901,000000;85,628433;103,458019
Brisbane;.\data\Brisbane.bus;21;1;1473938350;8;22;nao;nao;nao;nao;"Escola -> Parada 1048 -> Parada 616 -> Escola";2;38;19,651000;1919,000000;33901,000000;85,628433;103,458019
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;1;nao;nao;nao;nao;"Escola -> Parada 743 -> Escola";1;37;11,928000;1247,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;2;nao;nao;nao;nao;"Escola -> Parada 1506 -> Escola";1;27;7,112000;849,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;3;nao;nao;nao;nao;"Escola -> Parada 281 -> Escola";1;27;7,060000;969,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;4;nao;nao;nao;nao;"Escola -> Parada 1749 -> Parada 1281 -> Escola";2;26;11,799000;1396,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;5;sim;nao;nao;nao;"Escola -> Parada 326 -> Escola";1;27;6,355000;765,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;6;nao;nao;nao;nao;"Escola -> Parada 427 -> Escola";1;38;10,187000;1217,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;7;nao;nao;nao;nao;"Escola -> Parada 231 -> Escola";1;34;14,116000;1518,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;8;nao;nao;nao;nao;"Escola -> Parada 616 -> Parada 624 -> Escola";2;38;19,708000;1768,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;9;nao;nao;nao;nao;"Escola -> Parada 848 -> Escola";1;39;12,369000;1355,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;10;nao;nao;nao;nao;"Escola -> Parada 258 -> Escola";1;35;11,927000;1300,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;11;nao;nao;nao;nao;"Escola -> Parada 1123 -> Escola";1;38;15,785000;1682,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;12;nao;nao;nao;nao;"Escola -> Parada 1046 -> Escola";1;38;11,380000;1304,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;13;nao;nao;nao;nao;"Escola -> Parada 1643 -> Escola";1;40;22,956000;2045,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;14;nao;nao;nao;nao;"Escola -> Parada 699 -> Escola";1;35;12,954000;1376,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;15;nao;nao;nao;nao;"Escola -> Parada 1743 -> Escola";1;22;7,639000;933,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;16;nao;nao;nao;nao;"Escola -> Parada 476 -> Escola";1;38;12,314000;1491,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;17;nao;nao;nao;nao;"Escola -> Parada 914 -> Escola";1;38;9,064000;1044,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;18;nao;nao;nao;nao;"Escola -> Parada 1156 -> Escola";1;26;14,291000;1598,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;19;nao;nao;nao;nao;"Escola -> Parada 741 -> Escola";1;39;13,221000;1384,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;20;nao;nao;nao;nao;"Escola -> Parada 1371 -> Parada 604 -> Escola";2;36;22,347000;2236,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;21;nao;nao;nao;nao;"Escola -> Parada 594 -> Parada 1392 -> Escola";2;39;23,999000;2015,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;22;2;2694306016;8;22;nao;nao;nao;nao;"Escola -> Parada 606 -> Parada 1377 -> Escola";2;40;19,690000;1933,000000;31425,000000;129,785597;142,290952
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;1;nao;nao;nao;nao;"Escola -> Parada 407 -> Parada 728 -> Escola";2;37;20,512000;1962,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;2;nao;nao;nao;nao;"Escola -> Parada 88 -> Escola";1;32;10,672000;1114,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;3;nao;nao;nao;nao;"Escola -> Parada 1609 -> Escola";1;29;8,064000;931,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;4;nao;nao;nao;nao;"Escola -> Parada 931 -> Escola";1;39;13,138000;1509,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;5;nao;nao;nao;nao;"Escola -> Parada 446 -> Escola";1;21;10,630000;1282,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;6;nao;nao;nao;nao;"Escola -> Parada 1097 -> Escola";1;38;15,301000;1653,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;7;nao;nao;nao;nao;"Escola -> Parada 1395 -> Escola";1;33;25,339000;2115,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;8;nao;nao;nao;nao;"Escola -> Parada 1539 -> Parada 918 -> Escola";2;40;17,652000;1985,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;9;nao;nao;nao;nao;"Escola -> Parada 1067 -> Escola";1;30;13,849000;1599,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;10;nao;nao;nao;nao;"Escola -> Parada 442 -> Escola";1;31;11,626000;1388,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;11;nao;nao;nao;nao;"Escola -> Parada 534 -> Escola";1;40;12,391000;1546,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;12;nao;nao;nao;nao;"Escola -> Parada 340 -> Escola";1;35;7,709000;875,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;13;nao;nao;nao;nao;"Escola -> Parada 717 -> Escola";1;37;12,399000;1275,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;14;nao;nao;nao;nao;"Escola -> Parada 1616 -> Parada 347 -> Escola";2;40;13,371000;1177,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;15;nao;nao;nao;nao;"Escola -> Parada 1575 -> Escola";1;40;14,521000;1596,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;16;nao;nao;nao;nao;"Escola -> Parada 1024 -> Escola";1;32;12,003000;1339,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;17;nao;nao;nao;nao;"Escola -> Parada 1452 -> Parada 1249 -> Escola";2;26;13,441000;1592,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;18;sim;nao;nao;nao;"Escola -> Parada 290 -> Escola";1;30;6,782000;825,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;19;nao;nao;nao;nao;"Escola -> Parada 646 -> Parada 623 -> Escola";2;38;19,600000;1743,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;20;nao;nao;nao;nao;"Escola -> Parada 1371 -> Escola";1;34;22,348000;2236,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;21;nao;nao;nao;nao;"Escola -> Parada 1385 -> Parada 611 -> Escola";2;36;23,831000;1989,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;23;3;3131244655;8;22;nao;nao;nao;nao;"Escola -> Parada 1408 -> Parada 1377 -> Escola";2;39;20,891000;2076,000000;33807,000000;82,638345;93,916784
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;1;nao;nao;nao;nao;"Escola -> Parada 1508 -> Escola";1;26;12,479000;1371,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;2;nao;nao;nao;nao;"Escola -> Parada 881 -> Parada 328 -> Escola";2;40;8,218000;984,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;3;nao;nao;nao;nao;"Escola -> Parada 742 -> Escola";1;39;13,033000;1339,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;4;nao;nao;nao;nao;"Escola -> Parada 873 -> Escola";1;38;10,361000;1231,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;5;nao;nao;nao;nao;"Escola -> Parada 701 -> Escola";1;35;12,954000;1376,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;6;nao;nao;nao;nao;"Escola -> Parada 269 -> Escola";1;37;11,208000;1176,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;7;nao;nao;nao;nao;"Escola -> Parada 1347 -> Escola";1;33;12,933000;1373,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;8;nao;nao;nao;nao;"Escola -> Parada 1406 -> Parada 891 -> Escola";2;28;20,890000;2105,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;9;nao;nao;nao;nao;"Escola -> Parada 913 -> Escola";1;39;9,026000;1040,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;10;nao;nao;nao;nao;"Escola -> Parada 453 -> Escola";1;30;11,769000;1456,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;11;nao;nao;nao;nao;"Escola -> Parada 1609 -> Parada 1807 -> Escola";2;32;11,387000;1379,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;12;nao;nao;nao;nao;"Escola -> Parada 743 -> Escola";1;32;11,928000;1247,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;13;nao;nao;nao;nao;"Escola -> Parada 438 -> Escola";1;39;12,757000;1487,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;14;sim;nao;nao;nao;"Escola -> Parada 1616 -> Escola";1;21;6,292000;670,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;15;nao;nao;nao;nao;"Escola -> Parada 1020 -> Escola";1;24;11,348000;1302,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;16;nao;nao;nao;nao;"Escola -> Parada 1139 -> Escola";1;38;13,735000;1552,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;17;nao;nao;nao;nao;"Escola -> Parada 1119 -> Escola";1;38;16,261000;1753,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;18;nao;nao;nao;nao;"Escola -> Parada 1415 -> Escola";1;37;23,546000;2146,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;19;nao;nao;nao;nao;"Escola -> Parada 612 -> Parada 609 -> Parada 1408 -> Escola";3;39;22,301000;1991,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;20;nao;nao;nao;nao;"Escola -> Parada 1371 -> Escola";1;34;22,348000;2236,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;21;nao;nao;nao;nao;"Escola -> Parada 1071 -> Parada 1676 -> Parada 1749 -> Escola";3;40;20,606000;1927,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;24;4;1392217497;8;22;nao;nao;nao;nao;"Escola -> Parada 1667 -> Parada 645 -> Parada 1377 -> Escola";3;38;23,125000;2325,000000;33466,000000;154,736033;168,486323
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;1;nao;nao;nao;sim;"Escola -> Parada 1756 -> Parada 1321 -> Escola";2;26;13,186000;1436,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;2;nao;nao;nao;sim;"Escola -> Parada 1139 -> Escola";1;39;13,735000;1552,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;3;sim;nao;nao;sim;"Escola -> Parada 323 -> Escola";1;29;6,185000;747,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;4;nao;nao;nao;sim;"Escola -> Parada 1216 -> Escola";1;28;13,092000;1521,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;5;nao;nao;nao;sim;"Escola -> Parada 415 -> Escola";1;40;9,026000;1113,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;6;nao;nao;nao;sim;"Escola -> Parada 705 -> Escola";1;34;13,670000;1504,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;7;nao;nao;nao;sim;"Escola -> Parada 478 -> Parada 454 -> Escola";2;40;13,003000;1658,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;8;nao;nao;nao;sim;"Escola -> Parada 739 -> Escola";1;33;10,940000;1260,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;9;nao;nao;nao;sim;"Escola -> Parada 1681 -> Escola";1;39;22,382000;2291,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;10;nao;nao;nao;sim;"Escola -> Parada 188 -> Escola";1;30;9,202000;1010,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;11;nao;nao;nao;sim;"Escola -> Parada 514 -> Parada 421 -> Escola";2;38;12,787000;1564,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;12;nao;nao;nao;sim;"Escola -> Parada 1035 -> Parada 1081 -> Escola";2;35;14,995000;1685,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;13;nao;nao;nao;sim;"Escola -> Parada 1391 -> Escola";1;36;23,933000;1995,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;14;nao;nao;nao;sim;"Escola -> Parada 808 -> Escola";1;31;8,363000;944,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;15;nao;nao;nao;sim;"Escola -> Parada 1506 -> Escola";1;27;7,112000;849,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;16;nao;nao;nao;sim;"Escola -> Parada 253 -> Parada 273 -> Escola";2;39;12,399000;1368,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;17;nao;nao;nao;sim;"Escola -> Parada 1381 -> Escola";1;40;19,252000;1896,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;18;nao;nao;nao;sim;"Escola -> Parada 1525 -> Escola";1;40;12,821000;1377,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;19;nao;nao;nao;sim;"Escola -> Parada 723 -> Escola";1;29;12,476000;1412,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;20;nao;nao;nao;sim;"Escola -> Parada 1613 -> Escola";1;28;7,232000;844,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;21;nao;nao;nao;sim;"Escola -> Parada 1763 -> Escola";1;38;21,326000;1841,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;25;5;1883653459;8;22;nao;nao;nao;sim;"Escola -> Parada 624 -> Parada 616 -> Escola";2;38;19,103000;1879,000000;31746,000000;202,064999;213,830615
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;1;nao;nao;nao;nao;"Escola -> Parada 1019 -> Escola";1;30;11,937000;1351,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;2;nao;nao;nao;nao;"Escola -> Parada 598 -> Escola";1;38;20,181000;1752,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;3;nao;nao;nao;nao;"Escola -> Parada 1767 -> Parada 1684 -> Parada 1756 -> Escola";3;26;11,212000;1276,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;4;nao;nao;nao;nao;"Escola -> Parada 1609 -> Escola";1;29;8,064000;931,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;5;nao;nao;nao;nao;"Escola -> Parada 249 -> Escola";1;36;10,805000;1102,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;6;nao;nao;nao;nao;"Escola -> Parada 739 -> Escola";1;32;10,940000;1260,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;7;nao;nao;nao;nao;"Escola -> Parada 1065 -> Escola";1;32;13,644000;1541,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;8;nao;nao;nao;nao;"Escola -> Parada 737 -> Escola";1;37;12,805000;1311,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;9;nao;nao;nao;nao;"Escola -> Parada 272 -> Escola";1;12;12,152000;1195,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;10;nao;nao;nao;nao;"Escola -> Parada 327 -> Escola";1;40;6,647000;793,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;11;nao;nao;nao;nao;"Escola -> Parada 233 -> Escola";1;39;11,759000;1235,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;12;nao;nao;nao;nao;"Escola -> Parada 173 -> Escola";1;38;10,408000;1033,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;13;nao;nao;nao;nao;"Escola -> Parada 1087 -> Escola";1;38;15,177000;1645,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;14;nao;nao;nao;nao;"Escola -> Parada 1425 -> Parada 1375 -> Escola";2;40;22,311000;2290,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;15;nao;nao;nao;nao;"Escola -> Parada 288 -> Parada 481 -> Escola";2;36;8,989000;1153,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;16;nao;nao;nao;nao;"Escola -> Parada 1409 -> Escola";1;37;25,277000;2115,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;17;nao;nao;nao;nao;"Escola -> Parada 430 -> Escola";1;40;11,145000;1315,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;18;nao;nao;nao;nao;"Escola -> Parada 1048 -> Parada 617 -> Escola";2;38;20,403000;2033,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;19;sim;nao;nao;nao;"Escola -> Parada 1616 -> Escola";1;23;6,292000;670,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;20;nao;nao;nao;nao;"Escola -> Parada 516 -> Escola";1;39;13,047000;1548,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;21;nao;nao;nao;nao;"Escola -> Parada 1422 -> Parada 1372 -> Escola";2;38;23,951000;2398,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;26;6;1051233102;8;22;nao;nao;nao;nao;"Escola -> Parada 697 -> Escola";1;39;13,594000;1474,000000;31421,000000;115,642198;129,166589
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;1;nao;nao;nao;nao;"Escola -> Parada 321 -> Parada 365 -> Escola";2;34;8,541000;1007,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;2;nao;nao;nao;nao;"Escola -> Parada 915 -> Escola";1;38;8,799000;1044,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;3;nao;nao;nao;nao;"Escola -> Parada 1505 -> Escola";1;27;8,042000;956,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;4;nao;nao;nao;nao;"Escola -> Parada 808 -> Escola";1;34;8,363000;944,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;5;nao;nao;nao;nao;"Escola -> Parada 1641 -> Escola";1;34;21,040000;1818,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;6;nao;nao;nao;nao;"Escola -> Parada 1383 -> Escola";1;36;19,796000;1958,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;7;nao;nao;nao;nao;"Escola -> Parada 515 -> Escola";1;37;12,609000;1513,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;8;nao;nao;nao;nao;"Escola -> Parada 1028 -> Parada 1187 -> Escola";2;40;16,498000;1794,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;9;nao;nao;nao;nao;"Escola -> Parada 1626 -> Escola";1;28;13,391000;1448,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;10;sim;nao;nao;nao;"Escola -> Parada 339 -> Escola";1;34;7,688000;924,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;11;nao;nao;nao;nao;"Escola -> Parada 188 -> Escola";1;24;9,202000;1010,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;12;nao;nao;nao;nao;"Escola -> Parada 238 -> Escola";1;37;11,443000;1203,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;13;nao;nao;nao;nao;"Escola -> Parada 1371 -> Escola";1;34;22,348000;2236,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;14;nao;nao;nao;nao;"Escola -> Parada 931 -> Escola";1;26;13,138000;1509,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;15;nao;nao;nao;nao;"Escola -> Parada 1105 -> Escola";1;35;17,181000;1902,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;16;nao;nao;nao;nao;"Escola -> Parada 1623 -> Escola";1;35;12,888000;1358,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;17;nao;nao;nao;nao;"Escola -> Parada 440 -> Escola";1;40;12,016000;1433,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;18;nao;nao;nao;nao;"Escola -> Parada 1045 -> Escola";1;35;10,844000;1271,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;19;nao;nao;nao;nao;"Escola -> Parada 1509 -> Escola";1;37;12,829000;1415,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;20;nao;nao;nao;nao;"Escola -> Parada 1754 -> Parada 1478 -> Parada 574 -> Parada 928 -> Escola";4;38;26,260000;2948,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;21;nao;nao;nao;nao;"Escola -> Parada 1391 -> Escola";1;36;23,933000;1995,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;27;7;256314621;8;22;nao;nao;nao;nao;"Escola -> Parada 624 -> Parada 616 -> Escola";2;38;19,103000;1879,000000;33565,000000;117,213901;128,706739
Brisbane;.\data\Brisbane.bus;28;8;2983950756;8;1;nao;nao;nao;nao;"Escola -> Parada 819 -> Escola";1;40;13,723000;1579,000000;32329,000000;248,427934;265,616934
Brisbane;.\data\Brisbane.bus;28;8;2983950756;8;2;nao;nao;nao;nao;"Escola -> Parada 1506 -> Parada 1038 -> Escola";2;40;10,466000;1250,000000;32329,000000;248,427934;265,616934
Brisbane;.\data\Brisbane.bus;28;8;2983950756;8;3;nao;nao;nao;nao;"Escola -> Parada 364 -> Escola";1;21;7,363000;880,000000;32329,000000;248,427934;265,616934
Brisbane;.\data\Brisbane.bus;28;8;2983950756;8;4;nao;nao;nao;nao;"Escola -> Parada 710 -> Escola";1;32;11,461000;1172,000000;32329,000000;248,427934;265,616934
Brisbane;.\data\Brisbane.bus;28;8;2983950756;8;5;nao;nao;nao;nao;"Escola -> Parada 1076 -> Escola";1;34;14,588000;1659,000000;32329,000000;248,427934;265,616934
Brisbane;.\data\Brisbane.bus;28;8;2983950756;8;6;nao;nao;nao;nao;"Escola -> Parada 1507 -> Escola";1;33;12,435000;1365,000000;32329,000000;248,427934;265,616934
Brisbane;.\data\Brisbane.bus;28;8;2983950756;8;7;nao;nao;nao;nao;"Escola -> Parada 179 -> Escola";1;31;11,862000;1031,000000;32329,000000;248,427934;265,616934
Brisbane;.\data\Brisbane.bus;28;8;2983950756;8;8;nao;nao;nao;nao;"Escola -> Parada 1136 -> Escola";1;29;13,967000;1580,000000;32329,000000;248,427934;265,616934
